HH_ID	STATE	HR	DISTRICT	REGION_TYPE	STRATUM	PSU_ID	MONTH_SLOT	MONTH	RESPONSE_STATUS	REASON_FOR_NON_RESPONSE	FAMILY_SHIFTED	HH_WEIGHT_MS	HH_WEIGHT_FOR_COUNTRY_MS	HH_WEIGHT_FOR_STATE_MS	HH_NON_RESPONSE_MS	HH_NON_RESPONSE_FOR_COUNTRY_MS	HH_NON_RESPONSE_FOR_STATE_MS	AGE_GROUP	OCCUPATION_GROUP	EDUCATION_GROUP	GENDER_GROUP	SIZE_GROUP	TOTAL_INCOME	INCOME_OF_ALL_MEMBERS_FROM_ALL_SOURCES	INCOME_OF_ALL_MEMBERS_FROM_WAGES	INCOME_OF_ALL_MEMBERS_FROM_PENSION	INCOME_OF_ALL_MEMBERS_FROM_DIVIDEND	INCOME_OF_ALL_MEMBERS_FROM_INTEREST	INCOME_OF_ALL_MEMBERS_FROM_FD_PF_INSURANCE	INCOME_OF_HOUSEHOLD_FROM_ALL_SOURCES	INCOME_OF_HOUSEHOLD_FROM_RENT	INCOME_OF_HOUSEHOLD_FROM_SELF_PRODUCTION	INCOME_OF_HOUSEHOLD_FROM_PRIVATE_TRANSFERS	INCOME_OF_HOUSEHOLD_FROM_GOVERNMENT_TRANSFERS	INCOME_OF_HOUSEHOLD_FROM_BUSINESS_PROFIT	INCOME_OF_HOUSEHOLD_FROM_SALE_OF_ASSET	INCOME_OF_HOUSEHOLD_FROM_GAMBLING
94762800	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	Jan 2019	Sep 2018	Accepted	No Failure	N	3729.826046	3729.826046	3729.826046	1.260274	1.260274	1.260274	Grown-up - dominant	Agricultural Labourers	Matriculates minority household	Female Majority	3 Members	12000	12000	12000	0	0	0	0	0	0	0	0	0	0	0	0
64280047	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	Jan 2019	Sep 2018	Accepted	No Failure	N	3729.826046	3729.826046	3729.826046	1.260274	1.260274	1.260274	Grown-up - dominant	Agricultural Labourers	Matriculates minority household	Balanced	4 Members	22800	22800	22800	0	0	0	0	0	0	0	0	0	0	0	0
79586257	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	Jan 2019	Sep 2018	Accepted	No Failure	N	3729.826046	3729.826046	3729.826046	1.260274	1.260274	1.260274	Seniors - dominant	Wage Labourers	Households of all literates	Male Majority	3 Members	12100	12100	12100	0	0	0	0	0	0	0	0	0	0	0	0
73429517	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	Jan 2019	Sep 2018	Accepted	No Failure	N	3729.826046	3729.826046	3729.826046	1.260274	1.260274	1.260274	Grown-up - dominant	Small/Marginal Farmers	Households of all literates	Balanced	4 Members	12100	12100	12100	0	0	0	0	0	0	0	0	0	0	0	0
31941083	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	Jan 2019	Sep 2018	Accepted	No Failure	N	3729.826046	3729.826046	3729.826046	1.260274	1.260274	1.260274	Grown-up - dominant	Small/Marginal Farmers	Graduates minority household	Male Majority	3 Members	22700	22700	22700	0	0	0	0	0	0	0	0	0	0	0	0
15406947	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	Jan 2019	Sep 2018	Accepted	No Failure	N	3729.826046	3729.826046	3729.826046	1.260274	1.260274	1.260274	Grown-up - dominant	Wage Labourers	Graduates minority household	Balanced	4 Members	16000	16000	16000	0	0	0	0	0	0	0	0	0	0	0	0
73601371	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	Jan 2019	Sep 2018	Accepted	No Failure	N	3729.826046	3729.826046	3729.826046	1.260274	1.260274	1.260274	Grown-up - dominant	Agricultural Labourers	Matriculates majority household	Male Majority	3 Members	10700	10700	10700	0	0	0	0	0	0	0	0	0	0	0	0
18673149	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	Jan 2019	Sep 2018	Accepted	No Failure	N	3729.826046	3729.826046	3729.826046	1.260274	1.260274	1.260274	Grown-up - dominant	Wage Labourers	Households of all literates	Female Majority	3 Members	10700	10700	10700	0	0	0	0	0	0	0	0	0	0	0	0
60248833	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	Jan 2019	Sep 2018	Accepted	No Failure	N	3729.826046	3729.826046	3729.826046	1.260274	1.260274	1.260274	Grown-up - dominant	Agricultural Labourers	Households of all literates	Male Majority	3 Members	12100	12100	12100	0	0	0	0	0	0	0	0	0	0	0	0
53631934	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	Jan 2019	Sep 2018	Accepted	No Failure	N	3729.826046	3729.826046	3729.826046	1.260274	1.260274	1.260274	Others households of Grown-ups	Small/Marginal Farmers	Matriculates minority household	Balanced	4 Members	10700	10700	10700	0	0	0	0	0	0	0	0	0	0	0	0
62962649	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	Jan 2019	Sep 2018	Accepted	No Failure	N	3729.826046	3729.826046	3729.826046	1.260274	1.260274	1.260274	Youngsters - dominant	Wage Labourers	Households of all literates	Male Majority	3 Members	13700	13700	13700	0	0	0	0	0	0	0	0	0	0	0	0
84349837	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	Jan 2019	Sep 2018	Accepted	No Failure	N	3729.826046	3729.826046	3729.826046	1.260274	1.260274	1.260274	Grown-up - dominant	Small/Marginal Farmers	Households of all literates	Male Majority	3 Members	22700	22700	22700	0	0	0	0	0	0	0	0	0	0	0	0
14846617	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	Jan 2019	Sep 2018	Accepted	No Failure	N	3729.826046	3729.826046	3729.826046	1.260274	1.260274	1.260274	Grown-up - dominant	Small/Marginal Farmers	Graduates minority household	Male Majority	3 Members	16000	16000	16000	0	0	0	0	0	0	0	0	0	0	0	0
78248210	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	Jan 2019	Sep 2018	Accepted	No Failure	N	3729.826046	3729.826046	3729.826046	1.260274	1.260274	1.260274	Grown-up - dominant	Agricultural Labourers	Matriculates majority household	Balanced	2 Members	10700	10700	10700	0	0	0	0	0	0	0	0	0	0	0	0
78111630	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	Jan 2019	Sep 2018	Accepted	No Failure	N	3729.826046	3729.826046	3729.826046	1.260274	1.260274	1.260274	Grown-up - dominant	Wage Labourers	All Matriculates household	Female Majority	3 Members	15900	15900	15900	0	0	0	0	0	0	0	0	0	0	0	0
53529270	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	Jan 2019	Sep 2018	Accepted	No Failure	N	3729.826046	3729.826046	3729.826046	1.260274	1.260274	1.260274	Grown-up - dominant	Wage Labourers	Households of all literates	Only Males	1 Member	10700	10700	10700	0	0	0	0	0	0	0	0	0	0	0	0
