HH_ID	STATE	HR	DISTRICT	REGION_TYPE	STRATUM	PSU_ID	MONTH_SLOT	MONTH	RESPONSE_STATUS	REASON_FOR_NON_RESPONSE	FAMILY_SHIFTED	HH_WEIGHT_MS	HH_WEIGHT_FOR_COUNTRY_MS	HH_WEIGHT_FOR_STATE_MS	HH_NON_RESPONSE_MS	HH_NON_RESPONSE_FOR_COUNTRY_MS	HH_NON_RESPONSE_FOR_STATE_MS	AGE_GROUP	OCCUPATION_GROUP	EDUCATION_GROUP	GENDER_GROUP	SIZE_GROUP	TOTAL_EXPENDITURE	ADJ_TOTAL_EXPENDITURE	MONTHLY_EXPENSE_ON_FOOD	ADJ_MONTHLY_EXPENSE_ON_FOOD	MONTHLY_EXPENSE_ON_CEREALS_AND_PULSES	MONTHLY_EXPENSE_ON_CEREALS_WHOLEGRAIN	MONTHLY_EXPENSE_ON_PROCESSED_CEREALS_AND_PULSES	MONTHLY_EXPENSE_ON_PULSES	MONTHLY_EXPENSE_ON_EDIBLE_OILS	ADJ_MONTHLY_EXPENSE_ON_EDIBLE_OILS	MONTHLY_EXPENSE_ON_GHEE	MONTHLY_EXPENSE_ON_DRY_SPICES	MONTHLY_EXPENSE_ON_VEGETABLES_AND_FRUITS	ADJ_MONTHLY_EXPENSE_ON_VEGETABLES_AND_FRUITS	MONTHLY_EXPENSE_ON_VEGETABLES_AND_WET_SPICES	ADJ_MONTHLY_EXPENSE_ON_VEGETABLES_AND_WET_SPICES	MONTHLY_EXPENSE_ON_FRUITS	ADJ_MONTHLY_EXPENSE_ON_FRUITS	MONTHLY_EXPENSE_ON_DRY_FRUITS_AND_SAFFRON	MONTHLY_EXPENSE_ON_POTATOES_AND_ONIONS	ADJ_MONTHLY_EXPENSE_ON_POTATOES_AND_ONIONS	MONTHLY_EXPENSE_ON_MILK_AND_MILK_PRODUCTS	ADJ_MONTHLY_EXPENSE_ON_MILK_AND_MILK_PRODUCTS	MONTHLY_EXPENSE_ON_MILK_AND_MILK_POWDER	ADJ_MONTHLY_EXPENSE_ON_MILK_AND_MILK_POWDER	MONTHLY_EXPENSE_ON_MILK_PRODUCTS	ADJ_MONTHLY_EXPENSE_ON_MILK_PRODUCTS	MONTHLY_EXPENSE_ON_MITHAI	ADJ_MONTHLY_EXPENSE_ON_MITHAI	MONTHLY_EXPENSE_ON_BREAD	ADJ_MONTHLY_EXPENSE_ON_BREAD	MONTHLY_EXPENSE_ON_BISCUITS	ADJ_MONTHLY_EXPENSE_ON_BISCUITS	MONTHLY_EXPENSE_ON_SALTY_SNACKS	ADJ_MONTHLY_EXPENSE_ON_SALTY_SNACKS	MONTHLY_EXPENSE_ON_NOODLES_AND_FLAKES	MONTHLY_EXPENSE_ON_NOODLES_AND_PASTA	MONTHLY_EXPENSE_ON_FLAKES_MUESLI_AND_OATS	MONTHLY_EXPENSE_ON_CHOCOLATE_CAKE_ICE_CREAM	ADJ_MONTHLY_EXPENSE_ON_CHOCOLATE_CAKE_ICE_CREAM	MONTHLY_EXPENSE_ON_CHOCOLATES_AND_CAKES	ADJ_MONTHLY_EXPENSE_ON_CHOCOLATES_AND_CAKES	MONTHLY_EXPENSE_ON_ICE_CREAMS	ADJ_MONTHLY_EXPENSE_ON_ICE_CREAMS	MONTHLY_EXPENSE_ON_JAM_KETCHUP_PICKLES	MONTHLY_EXPENSE_ON_HEALTH_SUPPLEMENTS	MONTHLY_EXPENSE_ON_MEAT_EGGS_AND_FISH	ADJ_MONTHLY_EXPENSE_ON_MEAT_EGGS_AND_FISH	MONTHLY_EXPENSE_ON_MEAT_AND_FISH	ADJ_MONTHLY_EXPENSE_ON_MEAT_AND_FISH	MONTHLY_EXPENSE_ON_EGGS	ADJ_MONTHLY_EXPENSE_ON_EGGS	MONTHLY_EXPENSE_ON_READY_TO_EAT_FOOD	MONTHLY_EXPENSE_ON_TEA_COFFEE	MONTHLY_EXPENSE_ON_TEA	MONTHLY_EXPENSE_ON_COFFEE	MONTHLY_EXPENSE_ON_SUGAR_AND_OTHER_SWEETENERS	MONTHLY_EXPENSE_ON_BEVERAGES_AND_WATER	ADJ_MONTHLY_EXPENSE_ON_BEVERAGES_AND_WATER	MONTHLY_EXPENSE_ON_BEVERAGES	MONTHLY_EXPENSE_ON_BOTTLED_WATER	ADJ_MONTHLY_EXPENSE_ON_BOTTLED_WATER	MONTHLY_EXPENSE_ON_BABY_FOOD	MONTHLY_EXPENSE_ON_OTHER_FOODS	MONTHLY_EXPENSE_ON_INTOXICANTS	ADJ_MONTHLY_EXPENSE_ON_INTOXICANTS	MONTHLY_EXPENSE_ON_CIGARETTES_AND_TOBACCO	ADJ_MONTHLY_EXPENSE_ON_CIGARETTES_AND_TOBACCO	MONTHLY_EXPENSE_ON_CIGARETTES	ADJ_MONTHLY_EXPENSE_ON_CIGARETTES	MONTHLY_EXPENSE_ON_BIDIS	ADJ_MONTHLY_EXPENSE_ON_BIDIS	MONTHLY_EXPENSE_ON_OTHER_TOBACCO_PRODUCTS	ADJ_MONTHLY_EXPENSE_ON_OTHER_TOBACCO_PRODUCTS	MONTHLY_EXPENSE_ON_LIQUOR	MONTHLY_EXPENSE_ON_CLOTHING_AND_FOOTWEAR	MONTHLY_EXPENSE_ON_CLOTHING	MONTHLY_EXPENSE_ON_FOOTWEAR	MONTHLY_EXPENSE_ON_CLOTHING_ACCESSORIES	MONTHLY_EXPENSE_ON_ARTIFICIAL_JEWELLERY	MONTHLY_EXPENSE_ON_BAGS_WALLETS_WATCHES_GLASSES	MONTHLY_EXPENSE_ON_GEMS_AND_JEWELLERY	MONTHLY_EXPENSE_ON_COSMETIC_AND_TOILETRIES	MONTHLY_EXPENSE_ON_DENTAL_CARE_PRODUCTS	MONTHLY_EXPENSE_ON_TOOTHPASTE	MONTHLY_EXPENSE_ON_TOOTHPOWDER	MONTHLY_EXPENSE_ON_TOOTHBRUSH	MONTHLY_EXPENSE_ON_BATHING_SOAP	MONTHLY_EXPENSE_ON_COSMETICS	MONTHLY_EXPENSE_ON_FACE_WASH	MONTHLY_EXPENSE_ON_SHAVING_ARTICLES	MONTHLY_EXPENSE_ON_HAIR_OIL	MONTHLY_EXPENSE_ON_SHAMPOO_AND_CONDITIONER	MONTHLY_EXPENSE_ON_OTHER_HAIR_COSMETICS	MONTHLY_EXPENSE_ON_OTHER_COSMETICS	MONTHLY_EXPENSE_ON_POWDER	MONTHLY_EXPENSE_ON_CREAMS	MONTHLY_EXPENSE_ON_DEODORANTS_AND_PERFUMES	MONTHLY_EXPENSE_ON_ALL_TYPES_OF_DETERGENT	MONTHLY_EXPENSE_ON_DETERGENT_BARS	MONTHLY_EXPENSE_ON_DETERGENT_LIQUIDS_AND_POWDER	MONTHLY_EXPENSE_ON_SCOURERS	MONTHLY_EXPENSE_ON_OTHER_HOUSECARE_PRODUCTS	MONTHLY_EXPENSE_ON_APPLIANCES	MONTHLY_EXPENSE_ON_KITCHEN_APPLIANCES	MONTHLY_EXPENSE_ON_HOUSEHOLD_APPLIANCES	MONTHLY_EXPENSE_ON_MOBILES_AND_ACCESSORIES	MONTHLY_EXPENSE_ON_RESTAURANTS	ADJ_MONTHLY_EXPENSE_ON_RESTAURANTS	MONTHLY_EXPENSE_ON_FOOD_IN_RESTAURANTS	ADJ_MONTHLY_EXPENSE_ON_FOOD_IN_RESTAURANTS	MONTHLY_EXPENSE_ON_LIQUOR_IN_RESTAURANTS	MONTHLY_EXPENSE_ON_RECREATION	MONTHLY_EXPENSE_ON_ELECTRONIC_STORAGE_DEVICES	MONTHLY_EXPENSE_ON_ENTERTAINMENT	MONTHLY_EXPENSE_ON_TOYS	MONTHLY_EXPENSE_ON_BILLS_AND_RENT	MONTHLY_EXPENSE_ON_HOUSE_RENT	MONTHLY_EXPENSE_ON_WATER_CHARGES	MONTHLY_EXPENSE_ON_SOCIETY_CHARGES	MONTHLY_EXPENSE_ON_OTHER_TAXES	MONTHLY_EXPENSE_ON_POWER_AND_FUEL	ADJ_MONTHLY_EXPENSE_ON_POWER_AND_FUEL	MONTHLY_EXPENSE_ON_COOKING_FUEL	MONTHLY_EXPENSE_ON_PETROL_AND_DIESEL	ADJ_MONTHLY_EXPENSE_ON_PETROL_AND_DIESEL	MONTHLY_EXPENSE_ON_PETROL_AND_CNG	ADJ_MONTHLY_EXPENSE_ON_PETROL_AND_CNG	MONTHLY_EXPENSE_ON_DIESEL	ADJ_MONTHLY_EXPENSE_ON_DIESEL	MONTHLY_EXPENSE_ON_ELECTRICITY	MONTHLY_EXPENSE_ON_TRANSPORT	ADJ_MONTHLY_EXPENSE_ON_TRANSPORT	MONTHLY_EXPENSE_ON_BUS_TRAIN_AND_FERRY	MONTHLY_EXPENSE_ON_OUTSTATION_TAXI_BUS_TRAIN	MONTHLY_EXPENSE_ON_AUTORICKSHAW_AND_CAB	ADJ_MONTHLY_EXPENSE_ON_AUTORICKSHAW_AND_CAB	MONTHLY_EXPENSE_ON_AIRFARE	MONTHLY_EXPENSE_ON_PARKING_FEES	MONTHLY_EXPENSE_ON_TOLL_CHARGES	MONTHLY_EXPENSE_ON_COMMUNICATION_AND_INFO	MONTHLY_EXPENSE_ON_LANDLINE_PHONE	MONTHLY_EXPENSE_ON_CELL_PHONE	MONTHLY_EXPENSE_ON_CABLE_TV	MONTHLY_EXPENSE_ON_INTERNET	MONTHLY_EXPENSE_ON_NEWSPAPERS_AND_MAGAZINES	MONTHLY_EXPENSE_ON_EDUCATION	MONTHLY_EXPENSE_ON_BOOKS_JOURNALS	MONTHLY_EXPENSE_ON_SCHOOL_ACADEMIC_BOOKS	MONTHLY_EXPENSE_ON_FICTION_NON_FICTION_BOOKS	MONTHLY_EXPENSE_ON_STATIONERY	MONTHLY_EXPENSE_ON_SCHOOL_COLLEGE_FEES	MONTHLY_EXPENSE_ON_PRIVATE_TUITION_FEES	MONTHLY_EXPENSE_ON_HOBBY_CLASSES	MONTHLY_EXPENSE_ON_SCHOOL_TRANSPORT	MONTHLY_EXPENSE_ON_ADDITIONAL_PROFESSIONAL_EDUCATION	MONTHLY_EXPENSE_ON_OVERSEAS_EDUCATION	MONTHLY_EXPENSE_ON_OTHERS_EDUCATION	MONTHLY_EXPENSE_ON_HEALTH	MONTHLY_EXPENSE_ON_MEDICINES	MONTHLY_EXPENSE_ON_DOCTORS_PHYSIOTHERAPISTS_FEE	MONTHLY_EXPENSE_ON_MEDICAL_TESTS	MONTHLY_EXPENSE_ON_HOSPITALISATION_FEES	MONTHLY_EXPENSE_ON_HEALTH_INSURANCE_PREMIUM	MONTHLY_EXPENSE_ON_SPECTACLES_CONTACT_LENSES_AND_OTHER_MEDICAL_AIDS	MONTHLY_EXPENSE_ON_HEALTH_ENHANCEMENT	MONTHLY_EXPENSE_ON_OTHER_BEAUTY_AND_HYGIENE_PRODUCTS	MONTHLY_EXPENSE_ON_HYGIENE_PRODUCTS	MONTHLY_EXPENSE_ON_FITNESS	MONTHLY_EXPENSE_ON_PARLOR_SPA	MONTHLY_EXPENSE_ON_ALL_EMIS	MONTHLY_EXPENSE_ON_EMI_FOR_HOUSE	MONTHLY_EXPENSE_ON_EMI_FOR_VEHICLES	MONTHLY_EXPENSE_ON_EMI_FOR_DURABLES	MONTHLY_EXPENSE_ON_OTHER_EMIS	MONTHLY_EXPENSE_ON_MISCELLANEOUS	MONTHLY_EXPENSE_ON_DOMESTIC_HELP	MONTHLY_EXPENSE_ON_MOTOR_VEHICLE_REPAIRS	MONTHLY_EXPENSE_ON_REMITTANCES_SENT	MONTHLY_EXPENSE_ON_SOCIAL_OBLIGATIONS	MONTHLY_EXPENSE_ON_RELIGIOUS_OBLIGATIONS	MONTHLY_EXPENSE_ON_PROFESSIONAL_CONSULTATION	MONTHLY_EXPENSE_ON_GENERAL_INSURANCE	MONTHLY_EXPENSE_ON_VACATION	MONTHLY_EXPENSE_ON_LIGHTING	MONTHLY_EXPENSE_ON_FURNITURE_AND_FURNISHINGS	MONTHLY_EXPENSE_ON_PAINTING_AND_RENOVATION	MONTHLY_EXPENSE_ON_UTENSILS	MONTHLY_EXPENSE_ON_POCKET_MONEY	MONTHLY_EXPENSE_ON_PETS	MONTHLY_EXPENSE_ON_BATTERIES
94762800	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	May 2022	Mar 2022	Accepted	No Failure	N	3949.26289	3949.26289	3949.26289	1.123664	1.123664	1.123664	Grown-up - dominant	Organised Farmers	Matriculates majority household	Balanced	2 Members	10387	12199	4838	6576	1100	750	180	170	620	775	110	120	730	1277	550	716	180	561	100	160	296	290	733	200	578	90	155	90	189	80	146	90	184	0	0	0	0	0	230	291	120	128	110	163	50	0	840	977	740	800	100	177	0	108	108	0	120	0	0	0	0	0	0	0	400	261	400	261	0	0	400	261	0	0	0	250	150	100	0	0	0	0	500	30	30	0	0	80	200	0	0	50	60	0	0	50	40	0	100	50	50	90	0	350	200	150	0	250	530	250	530	0	0	0	0	0	0	0	0	0	0	1060	993	0	860	793	860	793	0	0	200	0	0	0	0	0	0	0	0	0	439	0	239	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	150	0	0	0	0	0	150	0	0	0	150	2000	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64280047	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	May 2022	Mar 2022	Accepted	No Failure	N	3949.26289	3949.26289	3949.26289	1.123664	1.123664	1.123664	Others households of Grown-ups	Retired/Aged	Matriculates minority household	Balanced	4 Members	13670	15356	5830	7522	1220	850	180	190	840	869	100	140	920	1467	740	794	180	673	110	200	249	300	687	200	545	100	142	120	178	110	199	100	213	150	331	0	0	0	220	365	100	142	120	223	40	0	950	1072	850	788	100	284	0	110	110	0	100	100	72	0	100	72	0	0	1140	1124	340	324	0	0	340	324	0	0	800	200	0	200	0	0	0	0	620	50	50	0	0	100	250	0	0	50	50	0	0	50	100	0	130	50	80	90	0	450	200	250	0	300	549	300	549	0	0	0	0	0	0	0	0	0	0	2160	1921	940	1000	761	1000	761	0	0	220	0	0	0	0	0	0	0	0	0	550	0	350	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	0	0	0	0	0	220	0	0	0	220	2200	0	2200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79586257	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	May 2022	Mar 2022	Accepted	No Failure	N	3949.26289	3949.26289	3949.26289	1.123664	1.123664	1.123664	Grown-up - dominant	Retired/Aged	Matriculates majority household	Male Dominated	4 Members	14940	17127	6160	7794	1270	860	220	190	840	877	100	110	1060	1411	820	778	240	633	110	190	315	320	871	200	693	120	178	120	223	100	142	120	218	200	332	0	0	0	230	369	110	191	120	178	60	0	1010	1095	890	816	120	279	0	110	110	0	100	110	81	0	110	81	0	0	400	326	400	326	0	0	400	326	0	0	0	450	250	200	0	0	0	0	580	40	40	0	0	100	240	0	0	50	50	0	0	60	80	0	110	50	60	90	0	550	250	300	0	280	792	280	792	0	0	0	0	0	0	0	0	0	0	2070	2185	960	890	1005	890	1005	0	0	220	0	0	0	0	0	0	0	0	0	800	0	500	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	650	400	0	0	0	0	0	250	0	0	0	250	2000	0	2000	0	0	1000	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0
73429517	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	May 2022	Mar 2022	Accepted	No Failure	N	3949.26289	3949.26289	3949.26289	1.123664	1.123664	1.123664	Grown-up - dominant	Wage Labourers	Households of all literates	Female Majority	3 Members	11639	13909	5590	7295	1060	750	160	150	720	870	90	110	980	1500	780	823	200	677	110	160	222	310	769	200	616	110	153	110	122	120	174	120	223	140	308	0	0	0	220	367	110	163	110	204	50	0	970	1029	860	800	110	229	0	110	110	0	100	110	81	0	110	81	0	0	380	322	380	322	0	0	380	322	0	0	0	450	200	250	0	0	0	0	520	50	50	0	0	110	220	0	0	50	40	0	0	50	80	0	70	30	40	70	0	450	200	250	0	280	785	280	785	0	0	0	0	0	0	0	0	0	0	1100	1218	0	890	1008	890	1008	0	0	210	0	0	0	0	0	0	0	0	0	489	0	239	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	200	0	0	0	0	0	180	0	0	0	180	2000	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31941083	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	May 2022	Mar 2022	Accepted	No Failure	N	3949.26289	3949.26289	3949.26289	1.123664	1.123664	1.123664	Balanced households with no Seniors	Industrial Workers	Graduates minority household	Male Dominated	4 Members	12640	14751	5970	7925	1270	860	220	190	860	872	110	110	980	1467	780	782	200	685	110	190	337	320	795	220	653	100	142	120	213	90	211	90	169	140	308	0	0	0	210	344	110	163	100	181	40	0	1000	1273	890	1022	110	251	0	110	110	0	110	110	76	0	110	76	0	0	350	276	350	276	0	0	350	276	0	0	0	470	250	220	0	0	0	0	560	50	50	0	0	110	210	0	0	60	50	0	0	50	50	0	100	50	50	90	0	450	250	200	0	280	589	280	589	0	0	0	0	0	0	0	0	0	0	2080	2001	960	860	781	860	781	0	0	260	0	0	0	0	0	0	0	0	0	300	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	180	0	0	0	180	2000	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15406947	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	May 2022	Mar 2022	Accepted	No Failure	N	3949.26289	3949.26289	3949.26289	1.123664	1.123664	1.123664	Grown-up - dominant	Self-employed Entrepreneurs	Matriculates majority household	Balanced	2 Members	7510	9108	3980	5733	1060	750	150	160	450	669	90	120	590	1294	420	703	170	591	110	160	222	340	773	220	640	120	133	90	116	120	128	90	155	0	0	0	0	0	0	0	0	0	0	0	20	0	530	766	480	596	50	170	0	90	90	0	120	0	0	0	0	0	0	0	250	166	250	166	0	0	250	166	0	0	0	600	400	200	0	0	0	0	280	20	20	0	0	50	60	0	0	20	20	0	0	20	0	0	60	30	30	90	0	500	250	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1050	979	0	850	779	850	779	0	0	200	0	0	0	0	0	0	0	0	0	600	0	400	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73601371	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	May 2022	Mar 2022	Accepted	No Failure	N	3949.26289	3949.26289	3949.26289	1.123664	1.123664	1.123664	Balanced households with no Seniors	Organised Farmers	Matriculates majority household	Male Dominated	4 Members	12030	14197	5730	7495	1250	850	180	220	740	880	100	120	940	1493	740	800	200	693	100	200	332	320	782	220	640	100	142	110	204	120	213	110	24	140	308	0	0	0	220	355	100	142	120	213	60	0	860	967	750	743	110	224	0	110	110	0	110	120	87	0	120	87	0	0	450	364	450	364	0	0	450	364	0	0	0	450	200	250	0	0	0	0	560	40	40	0	0	100	220	0	0	40	50	0	0	40	90	0	110	50	60	90	0	450	200	250	0	250	707	250	707	0	0	0	0	0	0	0	0	0	0	1190	1221	0	950	981	950	981	0	0	240	0	0	0	0	0	0	0	0	0	650	0	400	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	300	0	0	0	300	2000	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18673149	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	May 2022	Mar 2022	Accepted	No Failure	N	3949.26289	3949.26289	3949.26289	1.123664	1.123664	1.123664	Balanced households with no Seniors	Self-employed Entrepreneurs	Households of all literates	Balanced	4 Members	10640	11449	5000	5936	1200	860	180	160	750	786	100	120	1060	1352	860	720	200	632	100	200	207	340	795	220	625	120	170	110	122	110	156	120	128	200	256	0	0	0	230	284	110	114	120	170	20	0	0	0	0	0	0	0	0	120	120	0	110	110	80	0	110	80	0	0	0	0	0	0	0	0	0	0	0	0	0	700	450	250	0	0	0	0	550	30	30	0	0	100	260	0	0	60	50	0	0	50	100	0	100	50	50	60	0	450	200	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1090	963	0	850	723	850	723	0	0	240	0	0	0	0	0	0	0	0	0	600	0	400	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	250	0	0	0	250	2000	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60248833	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	May 2022	Mar 2022	Accepted	No Failure	N	3949.26289	3949.26289	3949.26289	1.123664	1.123664	1.123664	Balanced households with no Seniors	Agricultural Labourers	Households of all literates	Balanced	4 Members	12780	14989	5820	7569	1230	860	180	190	860	890	100	120	960	1563	740	800	220	763	90	160	296	320	742	200	564	120	178	120	209	120	175	120	223	140	231	0	0	0	210	346	100	142	110	204	50	0	920	1033	820	820	100	213	0	90	90	0	100	110	81	0	110	81	0	0	400	334	400	334	0	0	400	334	0	0	0	350	150	200	0	0	0	0	530	30	30	0	0	90	210	0	0	30	50	0	0	50	80	0	110	50	60	90	0	450	200	250	0	350	761	350	761	0	0	0	0	0	0	0	0	0	0	2030	2145	920	890	1005	890	1005	0	0	220	0	0	0	0	0	0	0	0	0	650	0	450	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	200	0	0	0	200	2000	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53631934	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	May 2022	Mar 2022	Accepted	No Failure	N	3949.26289	3949.26289	3949.26289	1.123664	1.123664	1.123664	Youngsters - dominant	Organised Farmers	Matriculates majority household	Male Majority	6 Members	13290	15393	6020	7481	1220	850	190	180	720	856	100	120	1070	1441	850	788	220	653	140	180	299	320	411	220	234	100	177	110	245	110	156	120	213	190	315	0	0	0	210	346	100	142	110	204	60	0	1000	1241	860	988	140	253	0	100	100	0	140	110	78	0	110	78	0	0	420	586	420	586	420	586	0	0	0	0	0	200	0	200	0	0	0	0	640	50	50	0	0	100	300	0	0	90	50	0	0	60	100	0	100	50	50	90	0	450	200	250	0	420	781	420	781	0	0	0	0	0	0	0	0	0	0	2010	2125	920	890	1005	890	1005	0	0	200	0	0	0	0	0	0	0	0	0	650	0	400	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	480	300	0	0	0	0	0	180	0	0	0	180	2000	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62962649	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	May 2022	Mar 2022	Accepted	No Failure	N	3949.26289	3949.26289	3949.26289	1.123664	1.123664	1.123664	Youngsters - dominant	Organised Farmers	Households of some literates	Female Majority	5 Members	13435	15541	6195	7901	1240	860	190	190	860	877	110	100	1080	1443	860	790	220	653	150	200	332	328	730	220	580	108	150	120	223	110	156	120	251	140	308	0	0	0	220	355	100	177	120	178	60	0	1000	1238	860	985	140	253	0	100	100	0	147	110	81	0	110	81	0	0	400	324	400	324	0	0	400	324	0	0	0	200	0	200	0	0	0	0	620	50	50	0	0	110	260	0	0	50	60	0	0	50	100	0	110	50	60	90	0	600	400	200	0	420	781	420	781	0	0	0	0	0	0	0	0	0	0	2050	2165	960	890	1005	890	1005	0	0	200	0	0	0	0	0	0	0	0	0	500	0	250	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	200	0	0	0	0	0	250	0	0	0	250	2000	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
