HH_ID	STATE	HR	DISTRICT	REGION_TYPE	STRATUM	PSU_ID	MONTH_SLOT	MONTH	RESPONSE_STATUS	REASON_FOR_NON_RESPONSE	FAMILY_SHIFTED	HH_WEIGHT_MS	HH_WEIGHT_FOR_COUNTRY_MS	HH_WEIGHT_FOR_STATE_MS	HH_NON_RESPONSE_MS	HH_NON_RESPONSE_FOR_COUNTRY_MS	HH_NON_RESPONSE_FOR_STATE_MS	AGE_GROUP	OCCUPATION_GROUP	EDUCATION_GROUP	GENDER_GROUP	SIZE_GROUP	TOTAL_EXPENDITURE	ADJ_TOTAL_EXPENDITURE	MONTHLY_EXPENSE_ON_FOOD	ADJ_MONTHLY_EXPENSE_ON_FOOD	MONTHLY_EXPENSE_ON_CEREALS_AND_PULSES	MONTHLY_EXPENSE_ON_CEREALS_WHOLEGRAIN	MONTHLY_EXPENSE_ON_PROCESSED_CEREALS_AND_PULSES	MONTHLY_EXPENSE_ON_PULSES	MONTHLY_EXPENSE_ON_EDIBLE_OILS	ADJ_MONTHLY_EXPENSE_ON_EDIBLE_OILS	MONTHLY_EXPENSE_ON_GHEE	MONTHLY_EXPENSE_ON_DRY_SPICES	MONTHLY_EXPENSE_ON_VEGETABLES_AND_FRUITS	MONTHLY_EXPENSE_ON_VEGETABLES_AND_WET_SPICES	ADJ_MONTHLY_EXPENSE_ON_VEGETABLES_AND_WET_SPICES	MONTHLY_EXPENSE_ON_FRUITS	ADJ_MONTHLY_EXPENSE_ON_FRUITS	MONTHLY_EXPENSE_ON_DRY_FRUITS_AND_SAFFRON	MONTHLY_EXPENSE_ON_POTATOES_AND_ONIONS	ADJ_MONTHLY_EXPENSE_ON_POTATOES_AND_ONIONS	MONTHLY_EXPENSE_ON_MILK_AND_MILK_PRODUCTS	ADJ_MONTHLY_EXPENSE_ON_MILK_AND_MILK_PRODUCTS	MONTHLY_EXPENSE_ON_MILK_AND_MILK_POWDER	ADJ_MONTHLY_EXPENSE_ON_MILK_AND_MILK_POWDER	MONTHLY_EXPENSE_ON_MILK_PRODUCTS	ADJ_MONTHLY_EXPENSE_ON_MILK_PRODUCTS	MONTHLY_EXPENSE_ON_MITHAI	ADJ_MONTHLY_EXPENSE_ON_MITHAI	MONTHLY_EXPENSE_ON_BREAD	ADJ_MONTHLY_EXPENSE_ON_BREAD	MONTHLY_EXPENSE_ON_BISCUITS	ADJ_MONTHLY_EXPENSE_ON_BISCUITS	MONTHLY_EXPENSE_ON_SALTY_SNACKS	ADJ_MONTHLY_EXPENSE_ON_SALTY_SNACKS	MONTHLY_EXPENSE_ON_NOODLES_AND_FLAKES	MONTHLY_EXPENSE_ON_NOODLES_AND_PASTA	MONTHLY_EXPENSE_ON_FLAKES_MUESLI_AND_OATS	MONTHLY_EXPENSE_ON_CHOCOLATE_CAKE_ICE_CREAM	ADJ_MONTHLY_EXPENSE_ON_CHOCOLATE_CAKE_ICE_CREAM	MONTHLY_EXPENSE_ON_CHOCOLATES_AND_CAKES	ADJ_MONTHLY_EXPENSE_ON_CHOCOLATES_AND_CAKES	MONTHLY_EXPENSE_ON_ICE_CREAMS	ADJ_MONTHLY_EXPENSE_ON_ICE_CREAMS	MONTHLY_EXPENSE_ON_JAM_KETCHUP_PICKLES	MONTHLY_EXPENSE_ON_HEALTH_SUPPLEMENTS	MONTHLY_EXPENSE_ON_MEAT_EGGS_AND_FISH	ADJ_MONTHLY_EXPENSE_ON_MEAT_EGGS_AND_FISH	MONTHLY_EXPENSE_ON_MEAT_AND_FISH	ADJ_MONTHLY_EXPENSE_ON_MEAT_AND_FISH	MONTHLY_EXPENSE_ON_EGGS	ADJ_MONTHLY_EXPENSE_ON_EGGS	MONTHLY_EXPENSE_ON_READY_TO_EAT_FOOD	MONTHLY_EXPENSE_ON_TEA_COFFEE	MONTHLY_EXPENSE_ON_TEA	MONTHLY_EXPENSE_ON_COFFEE	MONTHLY_EXPENSE_ON_SUGAR_AND_OTHER_SWEETENERS	MONTHLY_EXPENSE_ON_BEVERAGES_AND_WATER	ADJ_MONTHLY_EXPENSE_ON_BEVERAGES_AND_WATER	MONTHLY_EXPENSE_ON_BEVERAGES	MONTHLY_EXPENSE_ON_BOTTLED_WATER	ADJ_MONTHLY_EXPENSE_ON_BOTTLED_WATER	MONTHLY_EXPENSE_ON_BABY_FOOD	MONTHLY_EXPENSE_ON_OTHER_FOODS	MONTHLY_EXPENSE_ON_INTOXICANTS	ADJ_MONTHLY_EXPENSE_ON_INTOXICANTS	MONTHLY_EXPENSE_ON_CIGARETTES_AND_TOBACCO	ADJ_MONTHLY_EXPENSE_ON_CIGARETTES_AND_TOBACCO	MONTHLY_EXPENSE_ON_CIGARETTES	ADJ_MONTHLY_EXPENSE_ON_CIGARETTES	MONTHLY_EXPENSE_ON_BIDIS	ADJ_MONTHLY_EXPENSE_ON_BIDIS	MONTHLY_EXPENSE_ON_OTHER_TOBACCO_PRODUCTS	ADJ_MONTHLY_EXPENSE_ON_OTHER_TOBACCO_PRODUCTS	MONTHLY_EXPENSE_ON_LIQUOR	MONTHLY_EXPENSE_ON_CLOTHING_AND_FOOTWEAR	MONTHLY_EXPENSE_ON_CLOTHING	MONTHLY_EXPENSE_ON_FOOTWEAR	MONTHLY_EXPENSE_ON_CLOTHING_ACCESSORIES	MONTHLY_EXPENSE_ON_ARTIFICIAL_JEWELLERY	MONTHLY_EXPENSE_ON_BAGS_WALLETS_WATCHES_GLASSES	MONTHLY_EXPENSE_ON_GEMS_AND_JEWELLERY	MONTHLY_EXPENSE_ON_COSMETIC_AND_TOILETRIES	MONTHLY_EXPENSE_ON_DENTAL_CARE_PRODUCTS	MONTHLY_EXPENSE_ON_TOOTHPASTE	MONTHLY_EXPENSE_ON_TOOTHPOWDER	MONTHLY_EXPENSE_ON_TOOTHBRUSH	MONTHLY_EXPENSE_ON_BATHING_SOAP	MONTHLY_EXPENSE_ON_COSMETICS	MONTHLY_EXPENSE_ON_FACE_WASH	MONTHLY_EXPENSE_ON_SHAVING_ARTICLES	MONTHLY_EXPENSE_ON_HAIR_OIL	MONTHLY_EXPENSE_ON_SHAMPOO_AND_CONDITIONER	MONTHLY_EXPENSE_ON_OTHER_HAIR_COSMETICS	MONTHLY_EXPENSE_ON_OTHER_COSMETICS	MONTHLY_EXPENSE_ON_POWDER	MONTHLY_EXPENSE_ON_CREAMS	MONTHLY_EXPENSE_ON_DEODORANTS_AND_PERFUMES	MONTHLY_EXPENSE_ON_ALL_TYPES_OF_DETERGENT	MONTHLY_EXPENSE_ON_DETERGENT_BARS	MONTHLY_EXPENSE_ON_DETERGENT_LIQUIDS_AND_POWDER	MONTHLY_EXPENSE_ON_SCOURERS	MONTHLY_EXPENSE_ON_OTHER_HOUSECARE_PRODUCTS	MONTHLY_EXPENSE_ON_APPLIANCES	MONTHLY_EXPENSE_ON_KITCHEN_APPLIANCES	MONTHLY_EXPENSE_ON_HOUSEHOLD_APPLIANCES	MONTHLY_EXPENSE_ON_MOBILES_AND_ACCESSORIES	MONTHLY_EXPENSE_ON_RESTAURANTS	ADJ_MONTHLY_EXPENSE_ON_RESTAURANTS	MONTHLY_EXPENSE_ON_FOOD_IN_RESTAURANTS	ADJ_MONTHLY_EXPENSE_ON_FOOD_IN_RESTAURANTS	MONTHLY_EXPENSE_ON_LIQUOR_IN_RESTAURANTS	MONTHLY_EXPENSE_ON_RECREATION	MONTHLY_EXPENSE_ON_ELECTRONIC_STORAGE_DEVICES	MONTHLY_EXPENSE_ON_ENTERTAINMENT	MONTHLY_EXPENSE_ON_TOYS	MONTHLY_EXPENSE_ON_BILLS_AND_RENT	MONTHLY_EXPENSE_ON_HOUSE_RENT	MONTHLY_EXPENSE_ON_WATER_CHARGES	MONTHLY_EXPENSE_ON_SOCIETY_CHARGES	MONTHLY_EXPENSE_ON_OTHER_TAXES	MONTHLY_EXPENSE_ON_POWER_AND_FUEL	ADJ_MONTHLY_EXPENSE_ON_POWER_AND_FUEL	MONTHLY_EXPENSE_ON_COOKING_FUEL	MONTHLY_EXPENSE_ON_PETROL_AND_DIESEL	ADJ_MONTHLY_EXPENSE_ON_PETROL_AND_DIESEL	MONTHLY_EXPENSE_ON_PETROL_AND_CNG	ADJ_MONTHLY_EXPENSE_ON_PETROL_AND_CNG	MONTHLY_EXPENSE_ON_DIESEL	ADJ_MONTHLY_EXPENSE_ON_DIESEL	MONTHLY_EXPENSE_ON_ELECTRICITY	MONTHLY_EXPENSE_ON_TRANSPORT	ADJ_MONTHLY_EXPENSE_ON_TRANSPORT	MONTHLY_EXPENSE_ON_BUS_TRAIN_AND_FERRY	MONTHLY_EXPENSE_ON_OUTSTATION_TAXI_BUS_TRAIN	MONTHLY_EXPENSE_ON_AUTORICKSHAW_AND_CAB	ADJ_MONTHLY_EXPENSE_ON_AUTORICKSHAW_AND_CAB	MONTHLY_EXPENSE_ON_AIRFARE	MONTHLY_EXPENSE_ON_PARKING_FEES	MONTHLY_EXPENSE_ON_TOLL_CHARGES	MONTHLY_EXPENSE_ON_COMMUNICATION_AND_INFO	MONTHLY_EXPENSE_ON_LANDLINE_PHONE	MONTHLY_EXPENSE_ON_CELL_PHONE	MONTHLY_EXPENSE_ON_CABLE_TV	MONTHLY_EXPENSE_ON_INTERNET	MONTHLY_EXPENSE_ON_NEWSPAPERS_AND_MAGAZINES	MONTHLY_EXPENSE_ON_EDUCATION	MONTHLY_EXPENSE_ON_BOOKS_JOURNALS	MONTHLY_EXPENSE_ON_SCHOOL_ACADEMIC_BOOKS	MONTHLY_EXPENSE_ON_FICTION_NON_FICTION_BOOKS	MONTHLY_EXPENSE_ON_STATIONERY	MONTHLY_EXPENSE_ON_SCHOOL_COLLEGE_FEES	MONTHLY_EXPENSE_ON_PRIVATE_TUITION_FEES	MONTHLY_EXPENSE_ON_HOBBY_CLASSES	MONTHLY_EXPENSE_ON_SCHOOL_TRANSPORT	MONTHLY_EXPENSE_ON_ADDITIONAL_PROFESSIONAL_EDUCATION	MONTHLY_EXPENSE_ON_OVERSEAS_EDUCATION	MONTHLY_EXPENSE_ON_OTHERS_EDUCATION	MONTHLY_EXPENSE_ON_HEALTH	MONTHLY_EXPENSE_ON_MEDICINES	MONTHLY_EXPENSE_ON_DOCTORS_PHYSIOTHERAPISTS_FEE	MONTHLY_EXPENSE_ON_MEDICAL_TESTS	MONTHLY_EXPENSE_ON_HOSPITALISATION_FEES	MONTHLY_EXPENSE_ON_HEALTH_INSURANCE_PREMIUM	MONTHLY_EXPENSE_ON_HEALTH_ENHANCEMENT	MONTHLY_EXPENSE_ON_OTHER_BEAUTY_AND_HYGIENE_PRODUCTS	MONTHLY_EXPENSE_ON_HYGIENE_PRODUCTS	MONTHLY_EXPENSE_ON_FITNESS	MONTHLY_EXPENSE_ON_PARLOR_SPA	MONTHLY_EXPENSE_ON_ALL_EMIS	MONTHLY_EXPENSE_ON_EMI_FOR_HOUSE	MONTHLY_EXPENSE_ON_EMI_FOR_VEHICLES	MONTHLY_EXPENSE_ON_EMI_FOR_DURABLES	MONTHLY_EXPENSE_ON_OTHER_EMIS	MONTHLY_EXPENSE_ON_MISCELLANEOUS	MONTHLY_EXPENSE_ON_DOMESTIC_HELP	MONTHLY_EXPENSE_ON_MOTOR_VEHICLE_REPAIRS	MONTHLY_EXPENSE_ON_REMITTANCES_SENT	MONTHLY_EXPENSE_ON_SOCIAL_OBLIGATIONS	MONTHLY_EXPENSE_ON_RELIGIOUS_OBLIGATIONS	MONTHLY_EXPENSE_ON_PROFESSIONAL_CONSULTATION	MONTHLY_EXPENSE_ON_GENERAL_INSURANCE	MONTHLY_EXPENSE_ON_VACATION	MONTHLY_EXPENSE_ON_LIGHTING	MONTHLY_EXPENSE_ON_FURNITURE_AND_FURNISHINGS	MONTHLY_EXPENSE_ON_PAINTING_AND_RENOVATION	MONTHLY_EXPENSE_ON_UTENSILS	MONTHLY_EXPENSE_ON_POCKET_MONEY	MONTHLY_EXPENSE_ON_PETS
94762800	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	May 2021	Feb 2021	Accepted	No Failure	N	3879.874732	3879.874732	3879.874732	2.897638	2.897638	2.897638	Grown-up - dominant	Organised Farmers	Matriculates majority household	Balanced	2 Members	5395	7757	2230	4470	640	420	90	130	350	1120	0	80	300	220	580	80	80	0	70	400	220	309	220	309	0	0	0	0	30	30	70	116	50	50	0	0	0	0	0	0	0	0	0	0	0	260	845	240	825	20	20	0	50	50	0	90	20	80	0	20	80	0	0	160	197	160	197	0	0	70	70	90	127	0	150	0	150	0	0	0	0	330	75	55	0	20	30	145	0	20	60	15	0	0	50	0	0	50	50	0	30	0	0	0	0	0	90	90	90	90	0	0	0	0	0	0	0	0	0	0	830	915	0	700	785	700	785	0	0	130	170	170	90	0	80	80	0	0	0	320	0	120	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	100	0	0	0	100	0	0	0	0	0	1015	0	0	0	0	0	0	0	0	15	0	0	0	0	1000
64280047	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	May 2021	Feb 2021	Accepted	No Failure	N	3879.874732	3879.874732	3879.874732	2.897638	2.897638	2.897638	Grown-up - dominant	Retired/Aged	Matriculates minority household	Balanced	4 Members	6865	9672	3495	5794	1100	780	160	160	450	1119	0	160	440	350	609	90	254	0	80	320	380	424	330	374	50	50	70	70	70	70	90	127	0	0	0	0	0	0	0	0	0	0	0	0	0	480	1322	430	1272	50	50	0	45	45	0	110	20	64	0	20	64	0	0	120	184	120	184	0	0	0	0	120	184	0	180	0	180	0	0	0	0	320	50	50	0	0	60	90	0	0	0	30	0	0	0	60	0	120	60	60	0	0	0	0	0	0	150	150	150	150	0	0	0	0	0	0	0	0	0	0	1080	1414	0	900	1234	900	1234	0	0	180	420	530	180	150	90	200	0	0	0	470	0	250	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	630	0	600	0	0	0	0	0	0	30	0	0	0	0	0
79586257	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	May 2021	Feb 2021	Accepted	No Failure	N	3879.874732	3879.874732	3879.874732	2.897638	2.897638	2.897638	Grown-up - dominant	Home-based Workers	Matriculates majority household	Male Dominated	4 Members	5610	7389	3180	4426	980	700	110	170	400	919	0	160	450	340	469	110	110	40	80	284	350	313	350	313	0	0	0	0	0	0	90	84	0	0	0	0	0	0	0	0	0	0	0	50	0	390	807	350	767	40	40	0	80	40	40	90	20	40	0	20	40	0	0	200	249	200	249	0	0	40	40	160	209	0	0	0	0	0	0	0	0	250	50	50	0	0	50	90	0	0	0	40	0	0	0	50	0	60	60	0	0	0	0	0	0	0	110	110	110	110	0	0	0	0	0	0	0	0	0	0	900	1384	0	720	1204	720	1204	0	0	180	310	310	90	100	120	120	0	0	0	440	0	220	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	0	0	0	200	0	0	0	20	0	0	0	0	0
73429517	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	May 2021	Feb 2021	Non-Response	Household not found	Data Not Available	3879.874732	3879.874732	3879.874732	2.897638	2.897638	2.897638	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
31941083	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	May 2021	Feb 2021	Accepted	No Failure	N	3879.874732	3879.874732	3879.874732	2.897638	2.897638	2.897638	Balanced households with no Seniors	White-collar Clerical Employees	Graduates minority household	Male Dominated	4 Members	6460	8541	3280	4950	1050	750	140	160	450	989	0	130	420	320	568	100	100	0	90	272	370	385	320	335	50	50	50	50	30	30	80	109	0	0	0	0	0	0	0	0	0	0	0	0	0	400	1026	360	986	40	40	0	90	40	50	80	40	71	0	40	71	0	0	100	194	100	194	0	0	0	0	100	194	0	0	0	0	0	0	0	0	390	70	50	0	20	50	160	0	20	80	30	0	0	0	30	0	110	50	60	0	0	0	0	0	0	130	130	130	130	0	0	0	0	0	0	0	0	0	0	860	1132	0	700	972	700	972	0	0	160	300	345	80	150	70	115	0	0	0	520	0	300	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	160	0	0	0	160	0	0	0	0	0	720	0	500	0	200	0	0	0	0	20	0	0	0	0	0
15406947	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	May 2021	Feb 2021	Accepted	No Failure	N	3879.874732	3879.874732	3879.874732	2.897638	2.897638	2.897638	Grown-up - dominant	Organised Farmers	Matriculates majority household	Balanced	2 Members	3095	4069	1995	2976	560	350	80	130	300	614	0	80	320	240	313	80	80	0	60	171	220	257	220	257	0	0	0	0	0	0	60	91	0	0	0	0	0	0	0	0	0	0	0	0	0	270	660	250	640	20	20	0	40	40	0	70	15	40	0	15	40	0	0	105	87	105	87	0	0	35	35	70	52	0	120	0	120	0	0	0	0	245	30	30	0	0	30	155	0	15	40	20	0	0	40	40	0	30	30	0	0	0	0	0	0	0	90	90	90	90	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	100	140	151	80	0	60	71	0	0	0	300	0	100	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73601371	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	May 2021	Feb 2021	Accepted	No Failure	N	3879.874732	3879.874732	3879.874732	2.897638	2.897638	2.897638	Balanced households with no Seniors	Organised Farmers	Matriculates majority household	Male Dominated	4 Members	8690	11950	3920	6311	1250	900	120	230	550	1381	0	130	430	350	630	80	177	80	90	341	510	424	450	364	60	60	0	0	0	0	100	129	0	0	0	0	0	0	0	0	0	0	0	0	0	510	1464	450	1377	60	87	0	50	0	50	130	90	125	50	40	75	0	0	110	209	110	209	0	0	0	0	110	209	0	330	0	280	50	50	0	0	510	0	0	0	0	60	280	0	60	0	50	0	50	80	40	0	120	60	60	50	0	0	0	0	0	190	324	190	324	0	0	0	0	0	0	0	0	0	0	1050	1661	0	850	1461	850	1461	0	0	200	390	415	130	150	110	135	0	0	0	500	0	250	250	0	0	120	0	0	0	120	0	0	0	0	0	0	0	50	0	0	0	0	0	50	50	50	0	0	0	0	0	0	0	1520	0	0	0	0	200	0	0	0	0	0	0	0	120	1200
18673149	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	May 2021	Feb 2021	Accepted	No Failure	N	3879.874732	3879.874732	3879.874732	2.897638	2.897638	2.897638	Other households of the Young	Self-employed Entrepreneurs	Households of all literates	Balanced	4 Members	6128	7119	3050	3712	1040	680	140	220	450	765	0	140	430	350	505	80	80	40	90	329	360	309	360	309	0	0	0	0	40	40	100	76	50	50	0	0	0	90	90	90	90	0	0	0	0	0	0	0	0	0	0	0	80	40	40	100	40	68	0	40	68	0	0	150	177	150	177	0	0	0	0	150	177	0	0	0	0	0	0	0	0	540	110	60	0	50	50	250	0	20	80	40	0	40	40	30	0	100	60	40	30	0	0	0	0	0	230	230	230	230	0	0	0	0	0	0	0	0	0	0	818	1120	0	658	960	650	952	8	8	160	150	150	80	0	70	70	0	0	0	370	0	150	220	0	0	20	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	800	0	0	0	0	0	0	0	0	0	0	0	0	0	800
60248833	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	May 2021	Feb 2021	Accepted	No Failure	N	3879.874732	3879.874732	3879.874732	2.897638	2.897638	2.897638	Balanced households with no Seniors	Agricultural Labourers	Households of all literates	Balanced	4 Members	6085	8044	3100	4954	760	500	120	140	400	757	0	120	430	350	644	80	177	0	130	390	300	360	300	360	0	0	0	0	60	60	80	150	0	0	0	0	0	0	0	0	0	0	0	0	0	580	1258	500	1178	80	80	0	90	50	40	120	30	68	0	30	68	0	0	130	145	130	145	0	0	40	40	90	105	0	0	0	0	0	0	0	0	280	60	60	0	0	50	170	0	20	0	50	0	0	60	40	0	0	0	0	0	0	0	0	0	0	160	160	160	160	0	0	0	0	0	0	0	0	0	0	1050	1171	0	850	971	850	971	0	0	200	360	329	160	100	100	69	0	0	0	320	0	100	220	0	0	80	0	0	0	80	0	0	0	0	0	0	0	120	0	0	0	0	0	120	0	0	0	120	0	0	0	0	0	485	0	350	0	0	0	0	0	0	15	0	0	0	120	0
53631934	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	May 2021	Feb 2021	Non-Response	Refused	Data Not Available	3879.874732	3879.874732	3879.874732	2.897638	2.897638	2.897638	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
